evol.temp,assay.temp,evol.rep,strain,u.max,log_a,s
16,16,1,16_16_1,0.869229501,-3.523757264,0.064033286
16,16,1,16_16_1,0.856565804,-3.494719254,0.05583005
16,16,1,16_16_1,0.862017759,-3.483587655,0.061315467
16,16,1,16_16_1,0.799285437,-3.442690623,0.04290721
16,16,1,16_16_1,0.899422427,-3.561007528,0.064474767
16,16,1,16_16_1,0.87660225,-3.471064283,0.05021306
16,16,1,16_16_1,0.875325373,-3.69351621,0.053784407
16,16,1,16_16_1,0.914447566,-3.569342774,0.067896939
16,16,1,16_16_1,0.828667917,-3.514525633,0.053960442
16,16,1,16_16_1,0.852172151,-3.475197005,0.054234577
16,16,1,16_16_1,0.890509718,-3.615898796,0.060994481
16,16,1,16_16_1,0.871089307,-3.567245229,0.057949532
16,16,1,16_16_1,0.841177134,-3.51910445,0.053427263
16,16,1,16_16_1,0.816837557,-3.459861975,0.055733868
16,16,1,16_16_1,0.886110108,-3.536523181,0.066481915
16,16,1,16_16_1,0.893486623,-3.472686535,0.049786638
16,16,1,16_16_1,0.874884585,-3.560513546,0.060085274
16,16,1,16_16_1,0.874295558,-3.586546022,0.049731607
16,16,1,16_16_1,0.873618879,-3.499265331,0.047340987
16,16,1,16_16_1,0.885681325,-3.551989032,0.041725389
16,16,1,16_16_1,0.855880955,-3.508708594,0.061541018
16,16,1,16_16_1,0.878336235,-3.620966296,0.059326225
16,16,1,16_16_1,0.807517068,-3.310142144,0.05143665
16,16,1,16_16_1,0.836131744,-3.43714975,0.051794695
16,16,1,16_16_1,0.801334019,-3.317792905,0.050320806
16,16,1,16_16_1,0.851865146,-3.426181478,0.061344212
16,16,1,16_16_1,0.884744426,-3.484499372,0.045148022
16,16,1,16_16_1,0.892956234,-3.568547198,0.056627406
16,16,1,16_16_1,0.881133155,-3.477476279,0.046403524
16,16,1,16_16_1,0.902832213,-3.618536364,0.057136136
16,16,1,16_16_1,0.902041047,-3.613114654,0.051892357
16,16,1,16_16_1,0.875405551,-3.41709328,0.051027326
16,16,1,16_16_1,0.878726305,-3.577645711,0.053426982
16,16,1,16_16_1,0.791795646,-3.282269499,0.056280756
16,16,1,16_16_1,0.907422342,-3.630470944,0.067187795
16,16,1,16_16_1,0.860677174,-3.368258662,0.055296753
16,16,1,16_16_1,0.848951637,-3.590577727,0.071648153
16,16,1,16_16_1,0.868859621,-3.468735339,0.048960326
16,16,1,16_16_1,0.88940018,-3.631288517,0.061024923
16,16,1,16_16_1,0.855158544,-3.565991592,0.059640297
16,16,1,16_16_1,0.830493794,-3.633193274,0.052718809
16,16,1,16_16_1,0.882511629,-3.519111007,0.05267645
16,16,1,16_16_1,0.86306702,-3.517389215,0.044780708
16,16,1,16_16_1,0.863936619,-3.546453306,0.042562523
16,16,1,16_16_1,0.848933944,-3.319500059,0.054943298
16,16,1,16_16_1,0.844934065,-3.486850229,0.051917766
16,16,1,16_16_1,0.820692953,-3.375411608,0.05584408
16,16,1,16_16_1,0.913203794,-3.672672373,0.049695405
16,16,1,16_16_1,0.86502427,-3.502850221,0.060381707
16,16,1,16_16_1,0.878832492,-3.401131482,0.05240154
16,16,1,16_16_1,0.877733334,-3.57924253,0.060418051
16,16,1,16_16_1,0.895705777,-3.527622828,0.057573918
16,16,1,16_16_1,0.830190825,-3.431806922,0.055490738
16,16,1,16_16_1,0.866330604,-3.682293839,0.055562203
16,16,1,16_16_1,0.908816314,-3.668754256,0.059289311
16,16,1,16_16_1,0.832160537,-3.629939634,0.049974284
16,16,1,16_16_1,0.874458279,-3.472930185,0.062279674
16,16,1,16_16_1,0.845730949,-3.420489033,0.057398573
16,16,1,16_16_1,0.882448651,-3.552524929,0.059454214
16,16,1,16_16_1,0.862693977,-3.576890909,0.055896526
16,16,1,16_16_1,0.817665839,-3.448204783,0.058819625
16,16,1,16_16_1,0.858976206,-3.454995161,0.052108017
16,16,1,16_16_1,0.869811644,-3.464017428,0.056913057
16,16,1,16_16_1,0.907170346,-3.646663772,0.052681827
16,16,1,16_16_1,0.880470976,-3.553642181,0.046594314
16,16,1,16_16_1,0.799841328,-3.423452197,0.058331945
16,16,1,16_16_1,0.834268677,-3.480698798,0.059398511
16,16,1,16_16_1,0.860393136,-3.426808642,0.054843718
16,16,1,16_16_1,0.854666229,-3.448468909,0.051991926
16,16,1,16_16_1,0.920090386,-3.536046187,0.052835506
16,16,1,16_16_1,0.902067095,-3.623046532,0.044884973
16,16,1,16_16_1,0.878383408,-3.541576855,0.052030215
16,16,1,16_16_1,0.844107411,-3.435886189,0.049788202
16,16,1,16_16_1,0.880192401,-3.615269577,0.055778503
16,16,1,16_16_1,0.826784276,-3.521587529,0.059029925
16,16,1,16_16_1,0.891343249,-3.518906623,0.05816534
16,16,1,16_16_1,0.856024603,-3.423598758,0.046945062
16,16,1,16_16_1,0.829668459,-3.532345921,0.059916338
16,16,1,16_16_1,0.869910281,-3.586891921,0.053158795
16,16,1,16_16_1,0.853782515,-3.380409491,0.046063228
16,16,1,16_16_1,0.815318361,-3.439503157,0.056222548
16,16,1,16_16_1,0.876722742,-3.548341018,0.047036458
16,16,1,16_16_1,0.858268578,-3.386025853,0.051406195
16,16,1,16_16_1,0.900269419,-3.587515156,0.055477052
16,16,1,16_16_1,0.839637894,-3.45632876,0.069221613
16,16,1,16_16_1,0.896073172,-3.606669719,0.06376814
16,16,1,16_16_1,0.893609143,-3.62466815,0.056931718
16,16,1,16_16_1,0.883538616,-3.538001839,0.059562743
16,16,1,16_16_1,0.891755152,-3.488892047,0.045804447
16,16,1,16_16_1,0.804797844,-3.483059432,0.051299925
16,16,1,16_16_1,0.86937818,-3.40897176,0.058987919
16,16,1,16_16_1,0.887938408,-3.541219143,0.036408134
16,16,1,16_16_1,0.866729177,-3.406419293,0.046433693
16,16,1,16_16_1,0.832107925,-3.419303076,0.056754032
16,16,1,16_16_1,0.855022432,-3.615507876,0.061111127
16,16,1,16_16_1,0.906704781,-3.552288365,0.059641502
16,16,1,16_16_1,0.857068508,-3.416340895,0.041959983
16,16,1,16_16_1,0.879185709,-3.557805892,0.057699817
16,16,1,16_16_1,0.90499544,-3.529449618,0.051127807
16,16,1,16_16_1,0.809030321,-3.362124509,0.069717916
16,16,1,16_16_1,0.87255932,-3.630811594,0.057059707
16,16,1,16_16_1,0.888946693,-3.476349484,0.054406871
16,16,1,16_16_1,0.881597842,-3.479258595,0.056501878
16,16,1,16_16_1,0.884376727,-3.511079473,0.049161589
16,16,1,16_16_1,0.888321284,-3.484729418,0.056074854
16,16,1,16_16_1,0.800819429,-3.337053953,0.050019274
16,16,1,16_16_1,0.872293172,-3.53047144,0.055070894
16,16,1,16_16_1,0.898742894,-3.592918991,0.051770837
16,16,1,16_16_1,0.869528327,-3.487863296,0.051101572
16,16,1,16_16_1,0.843680515,-3.486944541,0.043220239
16,16,1,16_16_1,0.890267554,-3.626751848,0.052838794
16,16,1,16_16_1,0.847369501,-3.533378912,0.046596512
16,16,1,16_16_1,0.857887556,-3.487814981,0.052074255
16,16,1,16_16_1,0.819773333,-3.404774509,0.050732941
16,16,1,16_16_1,0.888197921,-3.502905416,0.044883249
16,16,1,16_16_1,0.819072033,-3.483238852,0.040363966
16,16,1,16_16_1,0.956262759,-3.677136811,0.055387697
16,16,1,16_16_1,0.862337585,-3.415612223,0.052396416
16,16,1,16_16_1,0.839102828,-3.493965104,0.050586108
16,16,1,16_16_1,0.885828861,-3.446281821,0.045531222
16,16,1,16_16_1,0.841651659,-3.372036315,0.037040082
16,16,1,16_16_1,0.88745502,-3.52468173,0.038445666
16,16,1,16_16_1,0.842063149,-3.436241557,0.057110507
16,16,1,16_16_1,0.842324734,-3.480868347,0.046792993
16,16,1,16_16_1,0.900080234,-3.602572681,0.055949388
16,16,1,16_16_1,0.879162251,-3.504714148,0.049527089
16,16,1,16_16_1,0.863554746,-3.548434813,0.062858895
16,16,1,16_16_1,0.865731677,-3.621362421,0.059851139
16,16,1,16_16_1,0.842902544,-3.461086398,0.048073966
16,16,1,16_16_1,0.859263682,-3.418496479,0.059408437
16,16,1,16_16_1,0.857942062,-3.39084688,0.053253724
16,16,1,16_16_1,0.822400996,-3.3522006,0.048921198
16,16,1,16_16_1,0.845614318,-3.361021356,0.055435791
16,16,1,16_16_1,0.859333494,-3.580283701,0.048077369
16,16,1,16_16_1,0.864301654,-3.380117405,0.054387693
16,16,1,16_16_1,0.887832826,-3.486206374,0.048939886
16,16,1,16_16_1,0.835287442,-3.477115412,0.0547961
16,16,1,16_16_1,0.868808966,-3.544268641,0.056235412
16,16,1,16_16_1,0.885742785,-3.528826354,0.061046903
16,16,1,16_16_1,0.887201364,-3.505670954,0.056989833
16,16,1,16_16_1,0.891689208,-3.537743673,0.045994801
16,16,1,16_16_1,0.85793295,-3.546102208,0.062161542
16,16,1,16_16_1,0.915073057,-3.540603331,0.05167607
16,16,1,16_16_1,0.853120916,-3.53418309,0.06049367
16,16,1,16_16_1,0.873583804,-3.48833437,0.054037844
16,16,1,16_16_1,0.872821701,-3.653240685,0.049997849
16,16,1,16_16_1,0.902165802,-3.621474866,0.053113155
16,16,1,16_16_1,0.899002115,-3.565327988,0.049324543
16,16,1,16_16_1,0.885196406,-3.603996812,0.052007893
16,16,1,16_16_1,0.845460568,-3.42421011,0.050828589
16,16,1,16_16_1,0.86343003,-3.439090153,0.04937528
16,16,1,16_16_1,0.857642976,-3.413109045,0.048210927
16,16,1,16_16_1,0.84101726,-3.460057505,0.052933335
16,16,1,16_16_1,0.830897546,-3.566022004,0.063598148
16,16,1,16_16_1,0.84846448,-3.340443345,0.053921556
16,16,1,16_16_1,0.865855143,-3.575591185,0.062239778
16,16,1,16_16_1,0.883246142,-3.559020285,0.050301134
16,16,1,16_16_1,0.841706177,-3.523933693,0.05966672
16,16,1,16_16_1,0.803392278,-3.389801837,0.04816393
16,16,1,16_16_1,0.900929266,-3.467804173,0.05383143
16,16,1,16_16_1,0.882324884,-3.563800807,0.060062008
16,16,1,16_16_1,0.901769778,-3.522802642,0.045735564
16,16,1,16_16_1,0.884660684,-3.569762042,0.053412562
16,16,1,16_16_1,0.861530261,-3.432638314,0.046240985
16,16,1,16_16_1,0.852883903,-3.45384899,0.06016664
16,16,1,16_16_1,0.867010679,-3.370572139,0.042823376
16,16,1,16_16_1,0.845903115,-3.467286119,0.0417429
16,16,1,16_16_1,0.8878313,-3.550939056,0.052780934
16,16,1,16_16_1,0.913086137,-3.645270004,0.051021755
16,16,1,16_16_1,0.910022741,-3.610557488,0.052497319
16,16,1,16_16_1,0.907368522,-3.564354346,0.059521666
16,16,1,16_16_1,0.884438296,-3.553366674,0.06441085
16,16,1,16_16_1,0.846225557,-3.578259999,0.055370112
16,16,1,16_16_1,0.867669897,-3.348610794,0.045279324
16,16,1,16_16_1,0.855533736,-3.346695175,0.040526074
16,16,1,16_16_1,0.865549847,-3.396392186,0.05527251
16,16,1,16_16_1,0.855577442,-3.464656424,0.067662681
16,16,1,16_16_1,0.907111417,-3.609646222,0.047181229
16,16,1,16_16_1,0.862401167,-3.438400502,0.051194316
16,16,1,16_16_1,0.877895326,-3.509902443,0.068017408
16,16,1,16_16_1,0.857077588,-3.38583541,0.035125679
16,16,1,16_16_1,0.861707729,-3.467896539,0.050209665
16,16,1,16_16_1,0.928401249,-3.719004742,0.052655265
16,16,1,16_16_1,0.864477412,-3.296381944,0.057436587
16,16,1,16_16_1,0.899424537,-3.475924621,0.056356765
16,16,1,16_16_1,0.85086483,-3.5440884,0.066798963
16,16,1,16_16_1,0.836893589,-3.529054565,0.059517629
16,16,1,16_16_1,0.859827848,-3.570580354,0.058715301
16,16,1,16_16_1,0.868896299,-3.696058531,0.057087035
16,16,1,16_16_1,0.936891964,-3.627835813,0.04692722
16,16,1,16_16_1,0.884628575,-3.578700467,0.04318933
16,16,1,16_16_1,0.838012336,-3.465169432,0.057476733
16,16,1,16_16_1,0.862122954,-3.533929607,0.051703735
16,16,1,16_16_1,0.854476912,-3.48553398,0.054158874
16,16,1,16_16_1,0.808550902,-3.525403922,0.05541555
16,16,1,16_16_1,0.892753201,-3.638048543,0.064465962
16,16,1,16_16_1,0.892869945,-3.559685412,0.050565075
16,16,1,16_16_1,0.886238099,-3.552165167,0.043911223
16,16,1,16_16_1,0.838503929,-3.660251557,0.051381993
16,16,1,16_16_1,0.888482531,-3.469370427,0.063364994
16,16,1,16_16_1,0.838442173,-3.598710289,0.061757606
16,16,1,16_16_1,0.865984486,-3.665004064,0.0492188
16,16,1,16_16_1,0.909572315,-3.654703504,0.047977825
16,16,1,16_16_1,0.857349449,-3.545092889,0.047820084
16,16,1,16_16_1,0.85324786,-3.520835314,0.05621876
16,16,1,16_16_1,0.890341238,-3.598865567,0.060387459
16,16,1,16_16_1,0.913196357,-3.582067824,0.051055614
16,16,1,16_16_1,0.85677242,-3.388567125,0.06022072
16,16,1,16_16_1,0.864104668,-3.417903297,0.049625389
16,16,1,16_16_1,0.886060151,-3.637937359,0.049655999
16,16,1,16_16_1,0.919602659,-3.644175533,0.050475539
16,16,1,16_16_1,0.903630069,-3.567141171,0.056685727
16,16,1,16_16_1,0.858080972,-3.630631617,0.049099166
16,16,1,16_16_1,0.836849052,-3.414130347,0.0544854
16,16,1,16_16_1,0.855001622,-3.408150461,0.054775847
16,16,1,16_16_1,0.826503547,-3.343886349,0.068883265
16,16,1,16_16_1,0.869351784,-3.527987498,0.041985345
16,16,1,16_16_1,0.885222099,-3.533069297,0.05628369
16,16,1,16_16_1,0.865060661,-3.561225226,0.053970764
16,16,1,16_16_1,0.892609914,-3.465510071,0.057960745
16,16,1,16_16_1,0.83248623,-3.347481648,0.05670081
16,16,1,16_16_1,0.857403424,-3.556818546,0.056022796
16,16,1,16_16_1,0.861429472,-3.488250939,0.04717739
16,16,1,16_16_1,0.849356099,-3.542970844,0.047780501
16,16,1,16_16_1,0.888495396,-3.53681276,0.05079007
16,16,1,16_16_1,0.862082089,-3.570336477,0.041664951
16,16,1,16_16_1,0.872574523,-3.521319864,0.050314384
16,16,1,16_16_1,0.876566,-3.509209364,0.054618657
16,16,1,16_16_1,0.886160328,-3.547517116,0.05385778
16,16,1,16_16_1,0.888200829,-3.592598592,0.0536478
16,16,1,16_16_1,0.844152966,-3.445244377,0.04876084
16,16,1,16_16_1,0.832755831,-3.430961836,0.056174073
16,16,1,16_16_1,0.852716857,-3.476518823,0.04990678
16,16,1,16_16_1,0.88449207,-3.551000603,0.045599966
16,16,1,16_16_1,0.794747872,-3.433327131,0.063623714
16,16,1,16_16_1,0.880940288,-3.519246004,0.048426424
16,16,1,16_16_1,0.834427177,-3.394092605,0.058931783
16,16,1,16_16_1,0.842739566,-3.441486206,0.058455237
16,16,1,16_16_1,0.85061686,-3.370994249,0.053049676
16,16,1,16_16_1,0.828614351,-3.483053369,0.052480568
16,16,1,16_16_1,0.86107837,-3.416900817,0.060702926
16,16,1,16_16_1,0.837331593,-3.449016792,0.056886618
16,16,1,16_16_1,0.837811672,-3.483063127,0.04932472
16,16,1,16_16_1,0.857986876,-3.639894709,0.048618285
16,16,1,16_16_1,0.922848277,-3.576624596,0.056008048
16,16,1,16_16_1,0.871111938,-3.482667655,0.057662133
16,16,1,16_16_1,0.903426586,-3.538550893,0.046990341
16,16,1,16_16_1,0.840808869,-3.328138923,0.050980881
16,16,1,16_16_1,0.841672425,-3.543096125,0.057333095
16,16,1,16_16_1,0.880517733,-3.491324742,0.042914746
16,16,1,16_16_1,0.907591874,-3.428861553,0.057352427
16,16,1,16_16_1,0.878635143,-3.566596542,0.057565084
16,16,1,16_16_1,0.813060753,-3.355653185,0.039716387
16,16,1,16_16_1,0.91986284,-3.589219896,0.060014199
16,16,1,16_16_1,0.906210907,-3.645094673,0.062077399
16,16,1,16_16_1,0.86890031,-3.502720964,0.055661663
16,16,1,16_16_1,0.914507298,-3.594631695,0.048491002
16,16,1,16_16_1,0.870584327,-3.526310448,0.03953239
16,16,1,16_16_1,0.873172208,-3.555355117,0.053004314
16,16,1,16_16_1,0.883021641,-3.504947712,0.051456909
16,16,1,16_16_1,0.921224203,-3.745183181,0.046008224
16,16,1,16_16_1,0.881523858,-3.539017901,0.040088279
16,16,1,16_16_1,0.881000125,-3.590627516,0.062920809
16,16,1,16_16_1,0.868444811,-3.474008141,0.06479742
16,16,1,16_16_1,0.907173635,-3.664176864,0.055555526
16,16,1,16_16_1,0.830483446,-3.328329221,0.044744868
16,16,1,16_16_1,0.877432799,-3.6012025,0.051455706
16,16,1,16_16_1,0.795737753,-3.321455782,0.050900386
16,16,1,16_16_1,0.889330034,-3.609799994,0.053937502
16,16,1,16_16_1,0.845256641,-3.453219473,0.053586524
16,16,1,16_16_1,0.911899284,-3.546393818,0.052410983
16,16,1,16_16_1,0.84505998,-3.370834828,0.054482734
16,16,1,16_16_1,0.860242296,-3.495414375,0.060973573
16,16,1,16_16_1,0.822267768,-3.362455431,0.051507674
16,16,1,16_16_1,0.901874643,-3.45528538,0.058928629
16,16,1,16_16_1,0.850903783,-3.41301581,0.055962248
16,16,1,16_16_1,0.871656908,-3.478545137,0.06309009
16,16,1,16_16_1,0.871875155,-3.575496274,0.045899856
16,16,1,16_16_1,0.906377915,-3.677705332,0.057945904
16,16,1,16_16_1,0.853129043,-3.47504094,0.064775798
16,16,1,16_16_1,0.837804019,-3.463573904,0.062584556
16,16,1,16_16_1,0.835171522,-3.391175606,0.053089868
16,16,1,16_16_1,0.846289507,-3.520310277,0.060628729
16,16,1,16_16_1,0.881982958,-3.544144561,0.066643712
16,16,1,16_16_1,0.879120971,-3.539922811,0.054011281
16,16,1,16_16_1,0.842647904,-3.59890846,0.069082157
16,16,1,16_16_1,0.807427314,-3.372007718,0.055385526
16,16,1,16_16_1,0.884009985,-3.605024261,0.050597492
16,16,1,16_16_1,0.883939909,-3.553946894,0.046785033
16,16,1,16_16_1,0.78998888,-3.427508718,0.053478397
16,16,1,16_16_1,0.867831032,-3.496248834,0.065438518
16,16,1,16_16_1,0.890919203,-3.618834653,0.053806483
16,16,1,16_16_1,0.847784338,-3.523724852,0.052066895
16,16,1,16_16_1,0.933916448,-3.53967947,0.056985136
16,16,1,16_16_1,0.833432883,-3.339079165,0.040321322
16,16,1,16_16_1,0.890005475,-3.618745985,0.057874637
16,16,1,16_16_1,0.898701706,-3.614714401,0.061897264
16,16,1,16_16_1,0.864579237,-3.538614736,0.0646211
16,16,1,16_16_1,0.879916904,-3.527983384,0.053015687
16,16,1,16_16_1,0.810814195,-3.247910221,0.045732139
16,16,1,16_16_1,0.85515183,-3.494145357,0.058877857
16,16,1,16_16_1,0.878650978,-3.642077248,0.053829325
16,16,1,16_16_1,0.848853876,-3.372295473,0.041743344
16,16,1,16_16_1,0.869906573,-3.42946522,0.04975158
16,16,1,16_16_1,0.827022474,-3.405370739,0.057138008
16,16,1,16_16_1,0.880709231,-3.601989701,0.064456833
16,16,1,16_16_1,0.87773685,-3.513665884,0.048099894
16,16,1,16_16_1,0.845289122,-3.585857852,0.0595579
16,16,1,16_16_1,0.854994792,-3.435128392,0.049341213
16,16,1,16_16_1,0.862085461,-3.40540239,0.054805454
16,16,1,16_16_1,0.829617207,-3.485718366,0.053605225
16,16,1,16_16_1,0.86164995,-3.494855342,0.053507177
16,16,1,16_16_1,0.892238917,-3.631137686,0.052220104
16,16,1,16_16_1,0.828929846,-3.414280416,0.055760125
16,16,1,16_16_1,0.86558992,-3.594325512,0.060308207
16,16,1,16_16_1,0.897235351,-3.594137087,0.049214126
16,16,1,16_16_1,0.861542527,-3.398743363,0.062950708
16,16,1,16_16_1,0.87776121,-3.648055971,0.061581218
16,16,1,16_16_1,0.839584383,-3.325614467,0.05285057
16,16,1,16_16_1,0.894668666,-3.644390863,0.056655847
16,16,1,16_16_1,0.83050257,-3.543405842,0.047378026
16,16,1,16_16_1,0.804720497,-3.32799818,0.037536595
16,16,1,16_16_1,0.821873254,-3.474832363,0.048634078
16,16,1,16_16_1,0.853550053,-3.441265479,0.055187288
16,16,1,16_16_1,0.88081438,-3.602100052,0.059690048
16,16,1,16_16_1,0.807641242,-3.402215124,0.047908621
16,16,1,16_16_1,0.857095455,-3.535387056,0.051581734
16,16,1,16_16_1,0.859722946,-3.496289739,0.058862376
16,16,1,16_16_1,0.8633683,-3.495713473,0.053801417
16,16,1,16_16_1,0.892458446,-3.524244414,0.058585597
16,16,1,16_16_1,0.893218845,-3.547995166,0.047195628
16,16,1,16_16_1,0.880060843,-3.478762342,0.039176596
16,16,1,16_16_1,0.89460144,-3.654796613,0.060816606
16,16,1,16_16_1,0.868466743,-3.497803518,0.065238893
16,16,1,16_16_1,0.861957631,-3.728987986,0.042936756
16,16,1,16_16_1,0.917396999,-3.513396837,0.052166057
16,16,1,16_16_1,0.896787102,-3.625178524,0.050030688
16,16,1,16_16_1,0.889690388,-3.603417086,0.049633998
16,16,1,16_16_1,0.845391643,-3.399543594,0.064569842
16,16,1,16_16_1,0.802050926,-3.347366892,0.041789677
16,16,1,16_16_1,0.839187438,-3.562096066,0.073789039
16,16,1,16_16_1,0.91255546,-3.607520939,0.057366793
16,16,1,16_16_1,0.889763162,-3.609110172,0.058260102
16,16,1,16_16_1,0.878867001,-3.472277253,0.044269827
16,16,1,16_16_1,0.906513786,-3.469830971,0.057557085
16,16,1,16_16_1,0.848870132,-3.397274088,0.065049807
16,16,1,16_16_1,0.893177527,-3.498392717,0.052156069
16,16,1,16_16_1,0.875170441,-3.556492397,0.055462497
16,16,1,16_16_1,0.882424581,-3.574265794,0.055100451
16,16,1,16_16_1,0.892579641,-3.461102526,0.03430884
16,16,1,16_16_1,0.863929442,-3.546874579,0.061345624
16,16,1,16_16_1,0.867517139,-3.59283943,0.056590773
16,16,1,16_16_1,0.841174735,-3.430103638,0.051589771
16,16,1,16_16_1,0.851254414,-3.420562794,0.041999714
16,16,1,16_16_1,0.909098922,-3.609847366,0.049710442
16,16,1,16_16_1,0.871888145,-3.619280776,0.056381911
16,16,1,16_16_1,0.881202304,-3.557504813,0.054774883
16,16,1,16_16_1,0.810471061,-3.304526698,0.054949988
16,16,1,16_16_1,0.847142162,-3.433558423,0.04586253
16,16,1,16_16_1,0.917451522,-3.676626105,0.043049847
16,16,1,16_16_1,0.895016687,-3.573118318,0.054812767
16,16,1,16_16_1,0.869836023,-3.434358896,0.060858507
16,16,1,16_16_1,0.866995142,-3.637370644,0.058502782
16,16,1,16_16_1,0.88568592,-3.572794821,0.056197923
16,16,1,16_16_1,0.831321044,-3.44330183,0.051110207
16,16,1,16_16_1,0.909841114,-3.6265439,0.058181914
16,16,1,16_16_1,0.91638138,-3.581636733,0.047661678
16,16,1,16_16_1,0.85484196,-3.6081977,0.061798715
16,16,1,16_16_1,0.810661417,-3.441186233,0.065014349
16,16,1,16_16_1,0.868423433,-3.581696829,0.061585468
16,16,1,16_16_1,0.831472185,-3.413213458,0.059348648
16,16,1,16_16_1,0.900665077,-3.491765691,0.046209901
16,16,1,16_16_1,0.813768109,-3.392737722,0.05462216
16,16,1,16_16_1,0.872467076,-3.50114039,0.050731204
16,16,1,16_16_1,0.811509502,-3.471195397,0.052881743
16,16,1,16_16_1,0.888979934,-3.54204562,0.057302328
16,16,1,16_16_1,0.86211318,-3.614993005,0.057606754
16,16,1,16_16_1,0.81776771,-3.410008906,0.044338951
16,16,1,16_16_1,0.848795788,-3.6426164,0.042058665
16,16,1,16_16_1,0.851942935,-3.41265881,0.056558534
16,16,1,16_16_1,0.844631252,-3.450877681,0.060583371
16,16,1,16_16_1,0.83373574,-3.45677638,0.056906905
16,16,1,16_16_1,0.950256471,-3.686643547,0.055897785
16,16,1,16_16_1,0.860454613,-3.512509446,0.059987794
16,16,1,16_16_1,0.882378758,-3.492195289,0.054872375
16,16,1,16_16_1,0.906889486,-3.651138188,0.050820278
16,16,1,16_16_1,0.853298139,-3.431747949,0.053003564
16,16,1,16_16_1,0.843713809,-3.497674405,0.057543363
16,16,1,16_16_1,0.885852968,-3.630862736,0.063911763
16,16,1,16_16_1,0.884743263,-3.482249124,0.045551297
16,16,1,16_16_1,0.885797579,-3.588238157,0.045594206
16,16,1,16_16_1,0.914395242,-3.561056103,0.046414761
16,16,1,16_16_1,0.940814381,-3.58902283,0.045847291
16,16,1,16_16_1,0.859365429,-3.420776361,0.053687499
16,16,1,16_16_1,0.856110363,-3.45609979,0.062316302
16,16,1,16_16_1,0.900646081,-3.528167995,0.059524644
16,16,1,16_16_1,0.84405501,-3.469609249,0.060214167
16,16,1,16_16_1,0.874594674,-3.54771311,0.058039404
16,16,1,16_16_1,0.857938746,-3.520137758,0.049366227
16,16,1,16_16_1,0.847446751,-3.43320065,0.053829212
16,16,1,16_16_1,0.839931284,-3.399920248,0.055070136
16,16,1,16_16_1,0.916531395,-3.595244949,0.050976585
16,16,1,16_16_1,0.897707919,-3.475664233,0.043817012
